,adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,poster
2424,False,,22000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,32387,tt0090073,en,Stick,Ernest (Stick) Stickley just out of prison agrees to help a friend deliver a package. It's a setup and his friend is killed. Stick is going to find out why!,6.357952,/yW1SFIH3xxjIuXe5pTndGLWIOnJ.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-04-26,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's his last chance. And he's going to fight for it.,Stick,False,5.5,17.0,https://image.tmdb.org/t/p/w500/xM0HPK5IbvV8wt30ybHVyLfMJmu.jpg
2425,False,"{'id': 118828, 'name': 'Space Chimps Collection', 'poster_path': '/ysGzOtpIWNJgIVtwqBErItzgMja.jpg', 'backdrop_path': '/kpZo1UkTfXbKcmx2OZxfn4O9qBl.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://www.spacechimps2.com,45662,tt1537481,en,Space Chimps 2: Zartog Strikes Back,"Comet longs to be taken seriously as a full-fledged space chimp. He journeys to the fantastical Planet Malgor and bonds with the adorable alien Kilowatt, living out his ultimate fantasy. However, it's time for Comet to prove himself when the feared alien ruler Zartog takes over Mission Control! Comet must show he has the right stuff, and join fellow chimps Ham, Luna and Titan, to save the day.",1.585311,/umTDZmdtDbT8v7SHs4u7qQJJnZ6.jpg,"[{'name': 'Wonderworld Studios', 'id': 3980}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-26,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get ready to blast off on a new adventure.,Space Chimps 2: Zartog Strikes Back,False,4.5,27.0,https://image.tmdb.org/t/p/w500/kG5OLZZ5fNDQkaBVOgbnPFSURaJ.jpg
2426,False,,0,"[{'id': 27, 'name': 'Horror'}]",,53953,tt0473553,de,The Tooth Fairy,A woman and her daughter (Nicole Muñoz) encounter a deadly legend at a bed-and-breakfast.,0.740517,/hbpu61P92cZMcGDpHvMyRzKlnuj.jpg,[],[],2006-08-08,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Tooth Fairy,False,4.3,13.0,https://image.tmdb.org/t/p/w500/gEJcuqzvjFDzOvN20K9l2UGjb7l.jpg
2427,False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,26631,tt0817911,en,In the Blood,"Cassidy is a senior at a NYC college and he's trying to balance the demands of school, his role as big brother to Jessica, a freshman at the same school and his role as best buddy to horn-dog Mike with his emerging feelings of attraction to men. This is further complicated by a string of co-ed murders on campus for which his sister fits the victim profile.",0.038824,/wyqZJVuWE9ifvHmS4gtlMg1ZHbP.jpg,"[{'name': 'TLA Releasing', 'id': 328}, {'name': 'Superstitious Entertainment (II)', 'id': 4546}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-01-01,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,In the Blood,False,5.0,1.0,https://image.tmdb.org/t/p/w500/r6icyJ3nevHGN4Gxx49Gm47y6Bh.jpg
2428,False,"{'id': 2643, 'name': 'Aces Go Places Collection', 'poster_path': '/63vfOuKjRtGngcddEoZHzpqmKRK.jpg', 'backdrop_path': '/d7DAqeTxESYrBQrZwAD4gx5K8yT.jpg'}",0,"[{'id': 28, 'name': 'Action'}]",,2648,tt0098681,cn,新最佳拍檔,Two friends who own an investment firm turn to a policeman friend for help when they are framed for robbery by a gang of antiquities smugglers.,0.852792,/492q0Zdn43zCkTfdOZwOzSCj79n.jpg,[],"[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1989-01-01,0.0,103.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Aces Go Places V: The Terracotta Hit,False,5.1,5.0,https://image.tmdb.org/t/p/w500/qhvJIaKBXPynofiJRZV82T7rip7.jpg
2429,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",,1163,tt0246786,en,The Miracle Worker,"Devoted teacher Anne Sullivan (Alison Elliott) leads deaf, blind and mute Helen Keller (Hallie Kate Eisenberg) out of solitude and helps integrate her into the world.",2.188867,/82fbnYZASQ6q9KCjNaXUCusuoou.jpg,"[{'name': 'Walt Disney Television', 'id': 670}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-11-12,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Miracle Worker,False,5.1,6.0,
2430,False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,5147,tt0063240,en,The Lost Continent,"An eclectic group of characters set sail on Captain Lansen’s leaky cargo ship in an attempt to escape their various troubles. When a violent storm strikes, the ship is swept into the Sargasso Sea and the passengers find themselves trapped on an island populated by man-eating seaweed, giant crabs and Spanish conquistadors who believe it’s still the 16th century.",0.716881,/dofIykyIRoLptqiEwbh0yQRPYio.jpg,"[{'name': 'Seven Arts Productions', 'id': 516}, {'name': 'Hammer Film Productions', 'id': 1314}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1968-06-19,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A living hell that time forgot!,The Lost Continent,False,5.7,9.0,https://image.tmdb.org/t/p/w500/zK03Kjo6ltX3D8PWbtfTusk0nDX.jpg
2431,False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,1260,tt0447249,et,Leiutajateküla Lotte,"Somewhere in Europe by a great sea stands a small village, where inventing all manner of domestic gadgets is held in great esteem. The villagers organize an annual competition of new inventions. One of the best inventors in the village is Oskar, the father of the energetic girl dog Lotte. His primary rival is Adalbert the Hare. Victory in this competition is very important as it would bring honour to the entire family.",0.270086,/b8L0pXMTWO2FbNDqCCVPBqJALwV.jpg,[],[],2006-08-25,0.0,81.0,"[{'iso_639_1': 'et', 'name': 'Eesti'}, {'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Lotte from Gadgetville,False,9.0,4.0,https://image.tmdb.org/t/p/w500/ciSyb3yWsvpmLknmDQYgUsMQCIu.jpg
2432,False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,4930,tt0064448,en,House of Cards,No overview found.,0.332318,/6svPxVQOprryUIDcTrluI5uOSpD.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-09-16,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,House of Cards,False,6.0,1.0,https://image.tmdb.org/t/p/w500/o5MPSnjc39ccDaxdMC2Y5CaB33A.jpg
2433,False,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,69495,tt1092014,en,Lone Rider,"Bobby Hattaway (Lou Diamond Phillips), an honored soldier, returns home after the American Civil War to find his father's (Stacy Keach) formerly prosperous ranch now dangerously in debt to the town's ruthless leader, and Bobby's childhood friend, Stu Croker (Vincent Spano). Bobby will now face off against his former friend to take control from Stu.",0.932205,/7TPiMnEj7LBdm6JNIKTAm6PhWXU.jpg,"[{'name': 'Grand Army Entertainment', 'id': 1843}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-04-08,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lone Rider,True,4.4,4.0,https://image.tmdb.org/t/p/w500/m8joBbtUth83HhskBEWgOAfXIk9.jpg
2434,False,,0,"[{'id': 18, 'name': 'Drama'}]",,27544,tt0042340,en,The Company She Keeps,A lady con artist sets out to steal her parole officer's fiance.,5.270237,/5MvayOwWisiYHiFtGmTMb6mDH5R.jpg,"[{'name': 'RKO Radio Pictures', 'id': 6}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1951-01-27,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Emotion swept them like a tidal wave!,The Company She Keeps,False,6.3,6.0,https://image.tmdb.org/t/p/w500/sZ3dN7D2aINY90bgmmnvhnX8q55.jpg
2435,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,129009,tt0057262,en,Love Is a Ball,"Etienne makes a good living out of marrying off poor but titled young men to rich but untitled young ladies. Millicent is now in his sights on the Riviera, and Grand Duke Gaspar is the bait. But what if Millicent starts to fancy planted chauffeur John instead, and Gaspar takes a shine to Etienne's secretary Janine?",0.875177,/lM2lnnSuPdsCa1SirOBZXdXbIJZ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-04-24,0.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The hilariously mad story of all the best things in life that are not free... and the one thing that definitely is!,Love Is a Ball,False,4.0,1.0,https://image.tmdb.org/t/p/w500/lqUAxRuk16rXRjwtlx3I2UusTWH.jpg
2436,False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,26838,tt0039464,en,High Wall,"Steven Kenet, suffering from a recurring brain injury, appears to have strangled his wife. Having confessed, he's committed to an understaffed county asylum full of pathetic inmates. There, Dr. Ann Lorrison is initially skeptical about Kenet's story and reluctance to undergo treatment. But against her better judgement, she begins to doubt his guilt.",0.552462,/2tmKCN7Nnq0s0jIg0hDpj09bbZr.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1947-12-17,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,So tense! So taut! It closes in on you like a high wall!,High Wall,False,6.0,6.0,https://image.tmdb.org/t/p/w500/ftjFfSzzbR4H7SWtvvFMk6OCNVh.jpg
2437,False,,0,"[{'id': 37, 'name': 'Western'}]",,8372,tt0063236,en,Lonesome Cowboys,Five lonesome cowboys get all hot and bothered at home en the range after confronting Ramona Alvarez and her nurse.,0.284143,/8SVWh3u0Py3aLxERVNL2HAtYkyY.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1968-12-20,0.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lonesome Cowboys,False,6.7,3.0,https://image.tmdb.org/t/p/w500/9MRxMw5hwhyHO7Dy0G6ogG8EKKf.jpg
2438,False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,25807,tt0041790,en,Red Light,"Nick Cherney, in prison for embezzling from Torno Freight Co., sees a chance to get back at Johnny Torno through his young priest brother Jess. He pays fellow prisoner Rocky, who gets out a week before Nick, to murder Jess... who, dying, tells revenge-minded Johnny that he'd written a clue ""in the Bible."" Frustrated, Johnny obsessively searches for the missing Gideon Bible from Jess's hotel room.",1.052809,/zq90a8If3P3v0QUtPTf2jB13ugc.jpg,"[{'name': 'Roy Del Ruth Productions', 'id': 15957}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1949-09-30,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THERE'S TROUBLE AHEAD!,Red Light,False,5.4,5.0,https://image.tmdb.org/t/p/w500/1UHhFjgl7xXA9PVy9rCLGdTRziO.jpg
2439,False,"{'id': 122938, 'name': 'Ring of Fire Collection', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,91548,tt0107962,en,Ring of Fire II: Blood and Steel,Johnny Woo and Julie play an enduring couple who survive all sorts of interference from rival kick-box gangs in their effort to put a little romance in their lives.,0.22142,/oJ4FY866YmvPX0hzTJ8ovQewyYe.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-03-17,0.0,94.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Ring of Fire II: Blood and Steel,False,5.0,5.0,https://image.tmdb.org/t/p/w500/dKRcuQ2FdEHK3dOSV30LZH563Ha.jpg
2440,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,5002,tt0074798,en,Lifeguard,"Rick is a Los Angeles County lifeguard who is in his thirties. At his 15-year high school reunion, he sees his old girlfriend who is now a divorced mother. After falling in love with her, Rick considers changing his career and lifestyle.",0.484227,/klXSGiGKuHSNhORa2wa1zr1i4yV.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1976-07-23,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Lifeguard,False,6.7,5.0,https://image.tmdb.org/t/p/w500/1FW8Nv4mUYYWfoGSGmgxF7AY5J9.jpg
2441,False,,0,"[{'id': 10402, 'name': 'Music'}]",,93061,tt0049682,en,Rock Around the Clock,"A frustrated big-band promoter runs in to rock-and-rollers Bill Haley and the Comets at a small-town dance. He quickly becomes their manager and, with the help of Alan Freed, hopes to bring the new sound to the entire country. But will a conniving booking agent, with a personal ax to grind with the manager, conspire to keep the band from making the big time?",0.288712,/cXMVhfz8E7RAn8NKUZJUvUam70n.jpg,"[{'name': 'Clover Productions', 'id': 3458}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-03-21,0.0,77.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The screen's first great rock 'n' roll feature!,Rock Around the Clock,False,7.0,1.0,https://image.tmdb.org/t/p/w500/9jrLAdm5ot9sPGKHSoKzsUZPLZj.jpg
2442,False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,112460,tt0352526,en,London Voodoo,"When ambitious analyst Lincoln Mathers (played by Doug Cockle) relocates his family from New York to London, his wife Sarah (Sara Stewart) discovers a new disturbing power and becomes hostage to an ancient spirit. As Mathers notices that the family is tearing apart and that his wife's behavior becomes more violent and erratic, he accepts that to save the woman he married he must take a leap of faith.  London Voodoo is one of the few films about voodoo to show the belief system in a positive light. Here, it's ""work"" that's evil. The film shows multicultural voodoo followers in a contemporary urban setting (London). As research for the script, the filmmakers travelled to Cuba, Miami and New Orleans to experience voodoo first hand.",0.456527,/qqOB0PStiebd1DQh3SxUztU12Bu.jpg,"[{'name': 'Zen Films', 'id': 22057}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2004-02-02,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,London Voodoo,False,4.0,1.0,https://image.tmdb.org/t/p/w500/snzheKdBPONxL4lGrEbdnnzbM6f.jpg
2443,False,,20000000,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,6163,tt1153106,en,The Hessen Affair,In 1945 a group of victorious American officers discover a stash of German jewels and try to fence them in New York.,0.727069,/fLeI0Y5x7sjdnl0kbVem8JmZyVy.jpg,"[{'name': 'Corsan Productions', 'id': 2034}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2009-01-14,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Winner Takes All... And More.,The Hessen Affair,False,5.1,4.0,
2444,False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,44974,tt0473500,it,Kettle of Fish,A lifelong bachelor confronts his intimacy issues when he sublets his apartment to a fetching biologist. His heartsick fish and his wise best buddy are on hand to provide perspective.,0.124766,/3puIhKzVXjVXeFpAytzcB6rFwWw.jpg,[],[],2006-10-15,0.0,0.0,[],Released,Sometimes love is right outside your fishbowl,Kettle of Fish,False,4.3,3.0,https://image.tmdb.org/t/p/w500/pUQqgt3pDAFZMbCrDT45GQtVMrT.jpg
2445,False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",,5601,tt0070827,fr,Traitement de choc,"Doctors at a rejuvenation clinic discover a formula that will prevent aging. However, it involves harvesting the blood and body parts of young men, a process that the doctors aren't particularly averse to.",0.747647,/kpNN7Rbk0N03f2llKwialfhgPsl.jpg,"[{'name': 'Belstar Productions', 'id': 999}, {'name': 'A.J. Films', 'id': 1325}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1973-01-18,0.0,91.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Shock Treatment,False,6.4,5.0,https://image.tmdb.org/t/p/w500/hC4tZhIunr9TUMYoz6wVBp7HN8p.jpg
2446,False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",,58655,tt0071968,fr,Parade,Two children go behind the scenes of a small circus.,0.07996,/jwKXzKu2UtOAFDveceuRYGLc22t.jpg,"[{'name': 'Sveriges Radio (SR)', 'id': 9138}, {'name': 'Gray-Film', 'id': 30931}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1974-12-18,0.0,84.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Parade,False,5.8,7.0,https://image.tmdb.org/t/p/w500/cMDKT5bRD0X4ZMHQHfH2iZFbIi6.jpg
2447,False,,0,"[{'id': 16, 'name': 'Animation'}]",,48522,tt0239797,de,Der Perückenmacher,"Europe; the plague years. A wigmaker, locked in his shop, observes the events and writes about them in his journal. Mostly, we see shrouded bodies, and a young girl who lives in the tavern across the way that gets progressively sicker. When she dies, the wigmaker goes to the mass grave where she's buried and cuts off her luxurious red hair; he makes himself a wig from it, and soon dies.",0.620529,/6t25glBm9DlpXoaA1zOV9qKQ9hw.jpg,"[{'name': 'Three Mills Studios', 'id': 11138}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2000-01-01,0.0,15.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Periwig-Maker,False,8.1,9.0,https://image.tmdb.org/t/p/w500/fSYatJ9ouZImSDh6reBt8d5rQX3.jpg
2448,False,"{'id': 87252, 'name': 'Halloweentown Collection', 'poster_path': '/gqorFeRQWKW4g68vzLbcvUScrgp.jpg', 'backdrop_path': '/aN0TyA2JAvLPWC0tAKbCECPJpTb.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",,27850,tt0173886,en,Halloweentown,"On her 13th birthday, Marnie learns she's a witch, discovers a secret portal, and is transported to Halloweentown — a magical place where ghosts and ghouls, witches and werewolves live apart from the human world. But she soon finds herself battling wicked warlocks, evil curses, and endless surprises.",5.318151,/ih2qNTuutdoG5Ll7CHxNgFpCBX3.jpg,"[{'name': 'Ventura Valley Films', 'id': 47440}, {'name': 'Just Singer Entertainment', 'id': 47441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-11-10,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Halloweentown,False,6.3,97.0,https://image.tmdb.org/t/p/w500/dOaF7zNAHYsSaAp8PXrUt4qfm8k.jpg
2449,False,,1600,"[{'id': 27, 'name': 'Horror'}]",,2186,tt0078503,en,Within the Woods,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,1.657273,/qdkZv0hKs2JKUDq4gYrWJOLybwA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-11-23,0.0,32.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Within the Woods,False,6.3,15.0,https://image.tmdb.org/t/p/w500/3ZyEkZIDTdNNJLiHPCfBdzU9Jcg.jpg
2450,False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",,52458,tt0213536,en,The Butter Battle Book,The Zooks and the Yooks are at war over the butter and bread - on which side should one spread?,0.036572,/nR03aO54HYdz2WltABkzRWCKYMs.jpg,"[{'name': 'Turner Network Television (TNT)', 'id': 5730}, {'name': 'Bakshi Animation', 'id': 18820}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-11-13,0.0,24.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Butter Battle Book,False,4.8,3.0,
2451,False,,0,"[{'id': 35, 'name': 'Comedy'}]",,45221,tt0116069,en,"Delphine 1, Yvan 0","C'est une histoire d'amour banale présentée comme un match de foot ordinaire. Ce sont donc Thierry Roland et Jean-Michel Larqué qui commentent, avec leurs mots (d'amour) et leurs noms (d'oiseaux), la première année de vie en couple de Delphine et Yvan, filmés pas à pas, dans leurs ébats et leurs éclats.",0.349689,/urhExTHFeQCE5bEd3yZfbGfxXtV.jpg,[],[],1996-06-19,0.0,91.0,[],Released,,"Delphine 1, Yvan 0",False,6.0,6.0,https://image.tmdb.org/t/p/w500/ztkLVFtVT8xqImPGrg392AldnfN.jpg
2452,False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",,41571,tt0260948,xx,The Heart of the World,"Pure fantasia, a race to save the world from a fatal heart attack, juxtaposed against a love rivalry between two brothers - a mortician and an actor playing Christ - for the heart of a scientist studying the earth's core.",1.071638,/tMmn8Ouwrj8maBNn3yKsAnY8blF.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2000-09-07,0.0,6.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Rumored,,The Heart of the World,False,7.6,22.0,https://image.tmdb.org/t/p/w500/tQq4tf2ZGfEtmzpakC0vr2aoVic.jpg
2453,False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,8779,tt0047930,cs,Cesta do pravěku,"Most classical sci-fi from K. Zeman. Four young boys visit a dinosaur exhibit at the New York city Museum of Natural History. They then row out onto Central Park Lake where they find a secret cave and paddle into, and go back-in-time into a wondrous prehistoric world filled with the very dinosaurs they had just seen.",1.515302,/xjr2s2sDqKKLWyniBBFdTWxRMMA.jpg,"[{'name': 'Studio dětského filmu Gottwaldov', 'id': 6249}, {'name': 'Československý státní film', 'id': 6250}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",1955-08-04,0.0,93.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Journey to the Beginning of Time,False,8.0,11.0,https://image.tmdb.org/t/p/w500/eO3CchK1dKfuzSrYAnV5xsV6754.jpg
2454,False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://films.nfb.ca/carts-of-darkness/,49957,tt1633175,en,Carts of Darkness,"In the picture-postcard community of North Vancouver, filmmaker Murray Siple follows men who have turned bottle-picking, their primary source of income, into the extreme sport of shopping cart racing. Enduring hardships from everyday life on the streets of Vancouver, this sub-culture depicts street life as much more than stereotypes portrayed in mainstream media. The films takes a deep look into the lives of the men who race carts, the adversity they face, and the appeal of cart racing despite the risk.",0.004942,/f5iMuzRHVjItHUfBiVcrHulPjPe.jpg,[],[],2008-01-01,0.0,60.0,[],Released,,Carts of Darkness,False,0.0,0.0,https://image.tmdb.org/t/p/w500/aPtnGMgnY3fMlZqxOZMxvxSamSp.jpg
2455,False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,4885,tt0092879,ru,Десять негритят,A disturbing psychological thriller based on the classic novel by Agatha Christie. Ten strangers are forced to come face to face with their dark pasts after receiving an anonymous invitation to an isolated island off the coast of England.,1.832792,/tq4kDfXNyHYXxwIhKHvviHgxeb9.jpg,"[{'name': 'Одесская киностудия', 'id': 11438}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",1987-01-01,0.0,137.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Ten Little Indians,False,7.0,12.0,https://image.tmdb.org/t/p/w500/uyqLzO7SUAAYQWNQnLk7JpUEffl.jpg
2456,False,"{'id': 103001, 'name': 'Fantomas Collection', 'poster_path': '/xxE1cXieDAUa8XtarhS9JCCyvBt.jpg', 'backdrop_path': '/3WpCsnVPmlvVVTeMxDTQT4XGtog.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1870,tt0059168,fr,Fantômas se déchaîne,"In the second episode of the trilogy Fantômas kidnaps distinguished scientist professor Marchand with the aim to develop a super weapon that will enable him to menace the world. Fantômas is also planning to abduct a second scientist, professor Lefebvre.",6.212713,/bmH837I42HEv6htU8KMuX0Q1zXt.jpg,"[{'name': 'Gaumont', 'id': 9}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Da Ma Produzione', 'id': 16058}, {'name': 'Victory Film', 'id': 22665}, {'name': 'Story Film', 'id': 22666}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1965-12-07,0.0,105.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Fantomas Unleashed,False,6.7,77.0,https://image.tmdb.org/t/p/w500/cwhPnVWXC1B6GBycTqHjMVm6PAp.jpg
2457,False,"{'id': 103001, 'name': 'Fantomas Collection', 'poster_path': '/xxE1cXieDAUa8XtarhS9JCCyvBt.jpg', 'backdrop_path': '/3WpCsnVPmlvVVTeMxDTQT4XGtog.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",,1875,tt0060400,fr,Fantômas contre Scotland Yard,"In the third and final episode of the trilogy, Fantômas imposes a head tax on the rich, threatening to kill those who do not comply.",5.45311,/kHc6OOcFfsEBPvY8acZwAOcbrML.jpg,"[{'name': 'Société Nouvelle de Cinématographie', 'id': 249}, {'name': 'P.A.C.', 'id': 1124}, {'name': 'Fair Film', 'id': 1399}, {'name': 'Gaumont International', 'id': 7961}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-03-16,0.0,104.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Fantomas vs. Scotland Yard,False,6.9,83.0,https://image.tmdb.org/t/p/w500/6gVrbjVlklEAmpEZicmr8Xlodx8.jpg
2458,False,,0,"[{'id': 99, 'name': 'Documentary'}]",,92,tt0169024,en,Megacities,Megacities is a documentary about the slums of five different metropolitan cities.,0.406137,/svOFuJ0W3UTLqof10DVejjq94sw.jpg,[],"[{'iso_3166_1': 'AT', 'name': 'Austria'}]",1998-08-12,0.0,94.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Megacities,False,7.0,3.0,
